0; 26956,521739130432
0,8970427163198238; 29999,99999999997
1,8937568455640719; 47391,30434782608
2,9901423877327478; 43913,04347826085
3,986856516976996; 44347,82608695651
4,883899233296821; 53043,47826086955
6,079956188389922; 50434,78260869565
6,976998904709747; 38260,86956521739
7,973713033953997; 37826,08695652173
8,970427163198243; 49130,43478260869
10,06681270536692; 39130,434782608674
11,063526834611169; 40000
12,060240963855419; 41304,347826086945
13,056955093099669; 43478,2608695652
14,053669222343919; 35652,17391304346
14,950711938663742; 31304,347826086945
15,947426067907996; 63913,043478260865
17,043811610076666; 58260,86956521739
18,04052573932092; 45652,17391304347
19,037239868565166; 53043,47826086955
20,033953997809412; 63043,47826086957
21,030668127053666; 37826,08695652173
21,92771084337349; 33043,47826086954
22,824753559693313; 53478,2608695652
24,02081051478642; 59130,434782608674
25,017524644030665; 46956,52173913042
26,01423877327491; 51739,13043478259
27,010952902519165; 61304,347826086945
28,007667031763418; 43913,04347826085
28,904709748083242; 36521,73913043477
29,90142387732749; 62608,695652173905
30,997809419496164; 59565,21739130434
32,09419496166484; 58260,86956521739
33,090909090909086; 57826,08695652173
33,98795180722891; 64347,82608695651
35,084337349397586; 42173,91304347824
35,98138006571741; 33913,043478260865
36,978094194961656; 56086,95652173912
37,97480832420591; 52608,69565217392
38,97152245345016; 58260,86956521739
39,96823658269441; 53913,043478260865
41,06462212486308; 51739,13043478259
42,06133625410733; 41304,347826086945
42,95837897042716; 40000
43,9550930996714; 53043,47826086955
45,051478641840085; 58260,86956521739
45,94852135815991; 64782,60869565216
47,044906900328584; 63043,47826086957
48,14129244249725; 57826,08695652173
49,03833515881708; 47391,30434782608
50,03504928806133; 38695,65217391304
50,93209200438115; 50869,5652173913
52,02847754654983; 51304,347826086945
53,02519167579408; 48695,652173913026
54,02190580503833; 50434,78260869565
55,118291347207006; 48260,86956521738
56,01533406352683; 49999,999999999985
57,01204819277108; 47826,08695652174
58,008762322015336; 46956,52173913042
59,005476451259575; 46956,52173913042
60,00219058050383; 37826,08695652173
60,99890470974807; 40869,5652173913
61,99561883899232; 35652,17391304346
62,992332968236575; 39565,21739130434
63,98904709748083; 40000
64,98576122672507; 43913,04347826085
65,98247535596931; 43913,04347826085
66,97918948521357; 52608,69565217392
67,9759036144578; 57391,304347826066
69,0722891566265; 49565,21739130435
70,06900328587075; 42608,695652173905
71,06571741511499; 48695,652173913026
72,06243154435924; 56521,73913043477
73,05914567360348; 78695,65217391303
74,05585980284773; 53043,47826086955
75,05257393209199; 61304,347826086945
76,14895947426066; 51304,347826086945
76,94633077765606; 43913,04347826085
77,94304490690031; 41739,13043478261
78,84008762322013; 57391,304347826066
80,03614457831323; 63913,043478260865
81,03285870755748; 53913,043478260865
82,328587075575; 52173,91304347826
83,12595837897041; 49565,21739130435
84,02300109529024; 39565,21739130434
84,92004381161006; 36086,95652173912
85,91675794085431; 81739,1304347826
87,11281489594741; 74347,82608695651
88,00985761226723; 56086,95652173912
89,00657174151148; 54347,8260869565
90,10295728368017; 54347,8260869565
90,99999999999999; 43043,47826086957
