date,number,winners,page,pédantix,pedantix,cémantix,cemantix,is_holiday,visitor,difficulty_mean,difficulty_std
2023-01-09,241,19310,John Lennon,7.0,18.0,15.0,87.0,False,,0.7439355799412803,0.10738705401866715
2023-01-10,242,16817,Plomb,9.0,22.0,18.0,76.0,False,,0.6743381281824159,0.08279471269562932
2023-01-11,243,17200,Sainte-Sophie (Constantinople),7.0,28.0,11.0,68.0,False,,0.6911452582388085,0.0940120979328439
2023-01-12,244,17731,Celtes,10.0,31.0,9.0,64.0,False,,0.6904066446645751,0.09727734784316973
2023-01-13,245,14501,Époque de Heian,9.0,24.0,10.0,59.0,False,,0.615846447163232,0.07995232809123883
2023-01-14,246,13985,Bhoutan,0.0,20.0,8.0,63.0,False,,0.7783804734481967,0.0996384848401878
2023-01-15,247,16965,Genève,0.0,18.0,9.0,73.0,False,,0.8570657071366999,0.11065443432586251
2023-01-16,248,16778,Fossile,5.0,23.0,9.0,56.0,False,,0.6577071421558837,0.08518138675805417
2023-01-17,249,17318,Acier inoxydable,7.0,20.0,16.0,82.0,False,,0.6720722868902174,0.0855253510892834
2023-01-18,250,18287,Conquête normande de l'Angleterre,9.0,25.0,12.0,66.0,False,,0.70996362378253,0.12406923212624739
2023-01-19,251,12986,Réflexion (physique),9.0,23.0,8.0,62.0,False,,0.5213629668619072,0.06626576229876972
2023-01-20,252,18504,Guerre de Quatre-Vingts Ans,6.0,22.0,10.0,78.0,False,,0.7755893529560403,0.12079042401413366
2023-01-21,253,10997,Révolte des cipayes,0.0,19.0,10.0,75.0,False,,0.6157408589640666,0.08526273953459051
2023-01-22,254,14082,Alpes scandinaves,6.0,18.0,14.0,80.0,False,,0.7308476594831762,0.1219978982049017
2023-01-23,255,17528,Duel,6.0,27.0,14.0,77.0,False,,0.6828265388015535,0.07826192415371894
2023-01-24,256,14977,Prisme (optique),10.0,28.0,10.0,58.0,False,,0.5730266746475112,0.08859153144806099
2023-01-25,257,19573,Cubisme,7.0,23.0,12.0,80.0,False,,0.7608184452666102,0.13163262902186873
2023-01-26,258,18846,Seconde guerre des Boers,8.0,20.0,11.0,58.0,False,,0.7695283712170436,0.09527241154528052
2023-01-27,259,15389,Macao,11.0,25.0,10.0,65.0,False,,0.6520660017986857,0.07890896567930593
2023-01-28,260,12297,Bisexualité,0.0,22.0,4.0,56.0,False,,0.6919737167820419,0.09922697700520908
2023-01-29,261,14261,Kayak,0.0,19.0,7.0,62.0,False,,0.7284046223002871,0.11582756089321171
2023-01-30,262,19371,Duché de Bourgogne,9.0,26.0,12.0,57.0,False,,0.7537705680899195,0.09632572084284226
2023-01-31,263,17317,Taj Mahal,6.0,22.0,13.0,75.0,False,,0.6771411826394427,0.08352853401983393
2023-02-01,264,16729,Art brut,8.0,26.0,11.0,64.0,False,,0.6053584283420744,0.07979288237590386
2023-02-02,265,18897,Tamoul,8.0,28.0,6.0,69.0,False,,0.6921073414566595,0.07552035577678598
2023-02-03,266,17781,Somalie,12.0,25.0,12.0,66.0,False,,0.6629975087351114,0.10136847171304225
2023-02-04,267,13162,Léopard,6.0,22.0,9.0,60.0,True,,0.723159470488879,0.09805976704698152
2023-02-05,268,14218,Musique country,0.0,20.0,8.0,75.0,True,,0.6963446597160011,0.12036661066890204
2023-02-06,269,16070,Calmar,8.0,26.0,11.0,64.0,True,,0.5985704137678749,0.06202768845629986
2023-02-07,270,15530,Eugène de Savoie-Carignan,8.0,28.0,11.0,66.0,True,,0.5747156482920273,0.07855513487345528
2023-02-08,271,15582,Opium,12.0,30.0,14.0,73.0,True,,0.5880367156730126,0.08510863661670653
2023-02-09,272,20320,Fluor,11.0,25.0,13.0,62.0,True,,0.7681382531139974,0.08669096064309587
2023-02-10,273,14835,Chronologie,9.0,23.0,13.0,61.0,True,,0.6038049234684512,0.08836767622703671
2023-02-11,274,14033,Biélorussie,5.0,19.0,12.0,75.0,True,,0.7564349505760083,0.10609028954575804
2023-02-12,275,15812,Formule 1,0.0,22.0,11.0,76.0,True,,0.7828454605030793,0.09970984773276854
2023-02-13,276,16813,Génocide arménien,10.0,29.0,10.0,61.0,True,,0.6245943527281943,0.0848166939190905
2023-02-14,277,10904,Séisme du 1er novembre 1755 à Lisbonne,7.0,28.0,10.0,60.0,True,,0.41421319926156674,0.05053559321527831
2023-02-15,278,14086,Résistance (composant),10.0,28.0,15.0,78.0,True,,0.5532520700110783,0.06551003222970996
2023-02-16,279,14849,Anoures,10.0,27.0,9.0,58.0,True,,0.5640296820869484,0.07190745232553421
2023-02-17,280,13529,Force de Coriolis,9.0,30.0,13.0,65.0,True,,0.5505873442629948,0.07262555879264954
2023-02-18,281,8995,Déterminisme,7.0,23.0,7.0,63.0,True,,0.4936587032780248,0.06522034069776016
2023-02-19,282,2530,Môle (poisson),0.0,16.0,7.0,58.0,True,,0.12945502362196198,0.017584371571448532
2023-02-20,283,7959,Guerre du Biafra,8.0,24.0,13.0,71.0,True,,0.29756026719035633,0.04255239733407535
2023-02-21,284,12405,Rugby à XIII,8.0,26.0,9.0,57.0,True,,0.4646022913608249,0.05971531586794417
2023-02-22,285,17233,Ienisseï,8.0,24.0,10.0,69.0,True,,0.6681032651931094,0.1003230801886001
2023-02-23,286,16046,Raj britannique,7.0,24.0,13.0,67.0,True,,0.6112813085471733,0.07951245354897131
2023-02-24,287,14848,Psychanalyse,8.0,23.0,8.0,59.0,True,,0.5956079164594986,0.08521444291303441
2023-02-25,288,13999,Libye,0.0,22.0,5.0,53.0,True,,0.7233607230846538,0.14152239679055878
2023-02-26,289,15244,Slaves,5.0,22.0,6.0,49.0,True,,0.7611563125399252,0.10700619722249038
2023-02-27,290,17061,Sismologie,7.0,28.0,11.0,66.0,True,,0.6312718048274184,0.07808283660364994
2023-02-28,291,15614,Menthe,9.0,30.0,15.0,64.0,True,,0.5735085161132067,0.08931625016154227
2023-03-01,292,19075,Mario (personnage),9.0,26.0,12.0,65.0,True,,0.7360833827771069,0.11482338466595947
2023-03-02,293,19825,Mékong,6.0,21.0,10.0,68.0,True,,0.7406483945051561,0.11455353725450493
2023-03-03,294,13814,Trochilidae,11.0,26.0,16.0,77.0,True,,0.5940858518604738,0.07412260791795452
2023-03-04,295,14066,Namibie,0.0,17.0,6.0,57.0,True,,0.7616583124225205,0.1329900814471104
2023-03-05,296,14446,Dodo (oiseau),9.0,17.0,9.0,77.0,True,,0.7294750495526953,0.1129971035737692
2023-03-06,297,14613,Stratigraphie,8.0,31.0,11.0,60.0,True,,0.5576786065325307,0.08380178648518619
2023-03-07,298,17961,Trinité (christianisme),8.0,25.0,11.0,52.0,False,,0.6362648981973398,0.09373132933266952
2023-03-08,299,16096,Bertrand Russell,10.0,27.0,13.0,72.0,False,,0.5951831562228385,0.08021742035694468
2023-03-09,300,19450,Sept Merveilles du monde,7.0,27.0,12.0,76.0,False,,0.6836751758043762,0.09995128454869524
2023-03-10,301,14808,Conscription,8.0,23.0,12.0,77.0,False,,0.5636912766383649,0.07662461499792193
2023-03-11,302,12898,Kazakhstan,5.0,18.0,7.0,65.0,False,,0.6650748644872219,0.09583264766155908
2023-03-12,303,14255,Navajos,5.0,19.0,7.0,69.0,False,,0.6907174964797923,0.09243268341459052
2023-03-13,304,18986,Iode,6.0,23.0,10.0,59.0,False,,0.6741458638582148,0.08585470566714803
2023-03-14,305,17637,Relativité générale,9.0,26.0,10.0,70.0,False,,0.6307703312165281,0.08857838934519553
2023-03-15,306,16618,Antananarivo,7.0,22.0,12.0,72.0,False,,0.6133114850272078,0.09226393352497023
2023-03-16,307,16916,Galaxie du Triangle,6.0,27.0,14.0,59.0,False,,0.6143490963819128,0.08748621960442503
2023-03-17,308,14971,Patate douce,10.0,27.0,11.0,57.0,False,,0.5753411245955878,0.07621119418636074
2023-03-18,309,12047,Reggae,6.0,16.0,10.0,64.0,False,,0.6194375759943512,0.07544795373799082
2023-03-19,310,13722,Aconcagua,0.0,16.0,7.0,53.0,False,,0.6572786715775828,0.088055955717183
2023-03-20,311,15333,Vaccination,9.0,27.0,13.0,57.0,False,,0.5449461801804778,0.07066514750925595
2023-03-21,312,16213,Échelle des temps géologiques,10.0,29.0,9.0,60.0,False,,0.5966766409912265,0.07618501270874842
2023-03-22,313,15755,Musique médiévale,7.0,31.0,9.0,57.0,False,,0.5906360106896712,0.07996997876864056
2023-03-23,314,14336,Pterosauria,10.0,30.0,11.0,61.0,False,,0.5156215879781766,0.06439091957366298
2023-03-24,315,16051,Mythologie grecque,8.0,30.0,11.0,64.0,False,,0.6035525594148612,0.08543912708829263
2023-03-25,316,11164,Symphonie no 8 de Mahler,0.0,19.0,9.0,54.0,False,,0.573249019236654,0.07845147228060027
2023-03-26,317,11006,Cholestérol,5.0,20.0,5.0,66.0,False,,0.5378588605903584,0.06957061331130499
2023-03-27,318,13371,Urartu,13.0,32.0,16.0,74.0,False,,0.4723304763251696,0.06598995151373666
2023-03-28,319,12517,Métrologie,12.0,27.0,15.0,66.0,False,,0.44883181262868627,0.06181873319704844
2023-03-29,320,16982,Sclérose en plaques,12.0,26.0,10.0,52.0,False,,0.6207554511808452,0.07976575613220799
2023-03-30,321,17556,Google,11.0,24.0,15.0,65.0,False,,0.6347944093888228,0.08201804043912411
2023-03-31,322,17520,Traité de Versailles,8.0,25.0,14.0,68.0,False,,0.6456016612093713,0.11663690573058842
2023-04-01,323,10397,Wikipédia,6.0,17.0,7.0,50.0,False,,0.574885178628963,0.07211219950087629
2023-04-02,324,12883,Radiothérapie,7.0,16.0,8.0,55.0,False,,0.6409348488557418,0.09193640641135098
2023-04-03,325,20444,Mali,9.0,30.0,14.0,76.0,False,,0.7416169725309271,0.12124805939832634
2023-04-04,326,16398,Disque dur,13.5,28.5,16.5,66.0,False,,0.6067564804933474,0.08048261295539541
2023-04-05,327,19456,Élisabeth II,13.0,28.0,16.0,79.0,False,,0.7196745675368799,0.10563673546142283
2023-04-06,328,13322,Puritanisme,12.0,39.0,15.0,88.0,False,,0.48524596315338886,0.08475891354812937
2023-04-07,329,13995,Mouammar Kadhafi,13.0,43.0,17.0,86.0,False,,0.5609048986466739,0.06360208106431946
2023-04-08,330,11987,Che Guevara,9.0,27.0,0.0,75.0,True,,0.665219026517731,0.08042746920386877
2023-04-09,331,12217,Athéna,8.0,28.0,7.0,71.0,True,,0.6488214675261538,0.0802506507667229
2023-04-10,332,15965,Toronto,7.0,22.0,9.0,77.0,True,,0.6276779978415115,0.08956930836780705
2023-04-11,333,16536,Pégase,12.0,41.0,14.0,80.0,True,,0.6466327696196325,0.09667289311294766
2023-04-12,334,19410,Histoire de la Chine,9.0,30.0,12.0,68.0,True,,0.7528581865534826,0.11031514078566916
2023-04-13,335,16616,Domitien,10.0,27.0,12.0,64.0,True,,0.6522260089100648,0.09145959016584654
2023-04-14,336,15413,Otton Ier (empereur du Saint-Empire),9.0,37.0,15.0,78.0,True,,0.645271896893693,0.09473402743411632
2023-04-15,337,8723,Potentiel thermodynamique,0.0,40.0,11.0,82.0,True,,0.48728373848328127,0.06108784646846529
2023-04-16,338,16389,Conquête de l'Ouest,0.0,24.0,9.0,86.0,True,,0.8254424509643408,0.086100992955218
2023-04-17,339,17843,Chimpanzé,14.0,27.0,9.0,58.0,True,,0.691267197782443,0.09148167112528299
2023-04-18,340,15557,Hicham El Guerrouj,9.0,32.0,16.0,91.0,True,,0.6402721376930713,0.08471234434336675
2023-04-19,341,20072,Bretagne,7.0,28.0,8.0,60.0,True,,0.7868768049182234,0.10143859208413496
2023-04-20,342,18214,Rhinocéros,8.0,34.0,12.0,86.0,True,,0.7263973646786094,0.09729707591654653
2023-04-21,343,14882,Mombasa,6.0,34.0,9.0,100.0,True,,0.6224443555915563,0.09066986673652168
2023-04-22,344,12724,Édouard III,10.0,21.0,10.0,68.0,True,,0.7077964205082986,0.10196512913848653
2023-04-23,345,11312,Zombie,9.0,28.0,0.0,80.0,True,,0.585042201015218,0.07516892388858881
2023-04-24,346,18268,Mars (mythologie),6.0,31.0,16.0,89.0,True,,0.7099666066902888,0.0936250711162161
2023-04-25,347,13849,Baliste,13.0,38.0,14.0,67.0,True,,0.5309186660252623,0.07398043745393461
2023-04-26,348,19945,Maroc,12.0,32.0,17.0,85.0,True,,0.7769235333954048,0.0892070295124593
2023-04-27,349,18796,Liechtenstein,15.0,24.0,13.0,98.0,True,,0.7212150167295599,0.10592831174924425
2023-04-28,350,14674,Cirque,8.0,35.0,19.0,95.0,True,,0.6083319392469708,0.09378495379299612
2023-04-29,351,12667,Union africaine,8.0,22.0,0.0,71.0,True,,0.6913818126910386,0.1037657599255705
2023-04-30,352,13597,Cameroun,0.0,24.0,8.0,67.0,True,,0.6863941917516604,0.10738525714844185
2023-05-01,353,15738,Mayotte,9.0,22.0,10.0,83.0,True,,0.6488897090018043,0.09369994989711525
2023-05-02,354,17098,Sphinx,9.0,30.0,14.0,73.0,True,,0.6981362405627024,0.09644120398399818
2023-05-03,355,17367,Sanglier,14.0,26.0,17.0,63.0,True,,0.739394326742857,0.10734066245835815
2023-05-04,356,16834,Berbères,11.0,29.0,13.0,73.0,True,,0.7043807371616142,0.11125926528903969
2023-05-05,357,14204,Walter Scott,10.0,35.0,11.0,76.0,True,,0.6479757472149478,0.09312342486052236
2023-05-06,358,7661,Essai randomisé contrôlé,0.0,32.0,7.0,61.0,True,,0.4661858458622781,0.06311484767718412
2023-05-07,359,11764,Khmers rouges,8.0,22.0,7.0,61.0,True,,0.6736920599937049,0.08607008857851293
2023-05-08,360,12539,Recyclage,10.0,25.0,8.0,63.0,True,,0.520937740035481,0.07278979367881555
2023-05-09,361,17767,Jean sans Terre,10.0,27.0,14.0,75.0,True,,0.757298578772288,0.09642164392817455
2023-05-10,362,15204,Cumulus,16.0,37.0,14.0,83.0,False,,0.6142129317182158,0.08452777433856042
2023-05-11,363,15783,Passeport,12.0,38.0,7.0,72.0,False,,0.6258912293307336,0.08328351959858188
2023-05-12,364,13695,Charrue,12.0,30.0,14.0,79.0,False,,0.5795226142614565,0.08384559560006435
2023-05-13,365,10832,Arc (arme),9.0,24.0,8.0,88.0,False,,0.6372366841283286,0.09900677495500942
2023-05-14,366,8459,Tantrisme,15.0,29.0,7.0,67.0,False,,0.4435716625186539,0.06444207321065018
2023-05-15,367,13392,General Electric,17.0,44.0,9.0,61.0,False,,0.5113116069032981,0.07444301637890521
2023-05-16,368,15869,François Rabelais,12.0,35.0,14.0,69.0,False,,0.6241772437328862,0.08568932145219531
2023-05-17,369,13722,Publicité,13.0,35.0,15.0,55.0,False,,0.5449415312327522,0.07429684388043395
2023-05-18,370,10093,Balance (instrument),0.0,30.0,8.0,54.0,False,,0.3983637983544522,0.05467618943522054
2023-05-19,371,9763,Trouble anxieux,10.0,31.0,10.0,57.0,False,,0.4160270622945874,0.054941310838948064
2023-05-20,372,8670,Transistor,11.0,34.0,10.0,72.0,False,,0.501920889811825,0.058532880508476645
2023-05-21,373,9744,Héraldique,11.0,29.0,10.0,57.0,False,,0.5097926355688334,0.07200820848581059
2023-05-22,374,11898,Variable aléatoire à densité,13.0,37.0,14.0,74.0,False,,0.4597284211746991,0.06193187031497104
2023-05-23,375,16975,Mont Kenya,8.0,31.0,6.0,56.0,False,,0.665823310752272,0.08107082419259883
2023-05-24,376,13852,Roch Hachana,10.0,41.0,13.0,62.0,False,,0.5597151074187035,0.0680842589531468
2023-05-25,377,12677,Temple de Borobudur,11.0,35.0,14.0,70.0,False,,0.5097625372526889,0.06585867739040377
2023-05-26,378,15335,Front de l'Est (Seconde Guerre mondiale),11.0,33.0,10.0,68.0,False,,0.6284476560787824,0.09511789571107801
2023-05-27,379,9608,Pierre de Rosette,0.0,21.0,7.0,74.0,False,,0.5384463546998839,0.07494365677847989
2023-05-28,380,8729,Angiosperme,14.0,23.0,9.0,62.0,False,,0.4618421146426402,0.06094300663001993
2023-05-29,381,13224,Grégoire Ier,7.0,22.0,7.0,43.0,False,,0.5017748339460734,0.06599544925234084
2023-05-30,382,12218,Particule matérielle,13.0,40.0,8.0,66.0,False,,0.4787899748679117,0.07129842245427974
2023-05-31,383,17437,Liban,8.0,35.0,13.0,61.0,False,,0.6884396024121795,0.095439633908321
2023-06-01,384,15693,Aurore polaire,10.0,24.0,10.0,68.0,False,,0.5793081111129628,0.08945742808108141
2023-06-02,385,11855,Blizzard (météorologie),12.0,35.0,12.0,78.0,False,,0.46990565538348295,0.06831453688633474
2023-06-03,386,9473,Puissance (physique),7.0,24.0,9.0,77.0,False,,0.5194870396599353,0.07511937068910228
2023-06-04,387,8995,Habitat (écologie),0.0,21.0,8.0,86.0,False,,0.4404652960098902,0.06571172849231233
2023-06-05,388,11010,Transformations de Lorentz,20.0,49.0,10.0,74.0,False,,0.4025767507820339,0.05569795053521481
2023-06-06,389,11914,Transformateur électrique,12.0,38.0,11.0,56.0,False,,0.4329500293960175,0.06674582012818499
2023-06-07,390,13331,Rayonnement du corps noir,10.0,36.0,13.0,70.0,False,,0.5218284456588229,0.07953647408829642
2023-06-08,391,10857,Diagramme de phase,18.0,38.0,8.0,54.0,False,,0.4497475759246974,0.10392762587247242
2023-06-09,392,13624,Troie,12.0,30.0,12.0,62.0,False,,0.5464858465908042,0.08063299701667928
2023-06-10,393,8023,Livre de Kells,7.0,27.0,10.0,45.0,False,,0.4321959204816043,0.05645927854913555
2023-06-11,394,11396,Psychose (film),12.0,25.0,10.0,73.0,False,,0.5632749992171991,0.08559499243208714
2023-06-12,395,12954,Principe de relativité,9.0,36.0,10.0,84.0,False,,0.4664931600441963,0.062316345767426
2023-06-13,396,15909,Vercingétorix,9.0,27.0,18.0,69.0,False,,0.5871550064345582,0.08804643443781078
2023-06-14,397,11992,Méthanal,7.0,35.0,8.0,71.0,False,,0.4701904761063502,0.06621449470655459
2023-06-15,398,14602,James Bond,10.0,33.0,12.0,65.0,False,,0.5504334232606083,0.0711650322292789
2023-06-16,399,14770,Judo,7.0,32.0,0.0,56.0,False,,0.5646869047531009,0.08762008373605482
2023-06-17,400,9830,Dubaï (ville),0.0,29.0,7.0,65.0,False,,0.5279455013738991,0.07216212779815555
2023-06-18,401,11285,Nintendo,8.0,25.0,0.0,79.0,False,,0.5555098058933021,0.08146457448767737
2023-06-19,402,13819,Zhou Enlai,14.0,32.0,6.0,65.0,False,,0.5038997506750673,0.07296037074030236
2023-06-20,403,12669,Linux,12.0,29.0,12.0,74.0,False,,0.4544383588107432,0.07499059450212237
2023-06-21,404,12746,Charia,12.0,36.0,12.0,61.0,False,,0.4777781219021468,0.06948856460185789
2023-06-22,405,12446,Électrostatique,11.0,43.0,0.0,56.0,False,,0.47433629948952044,0.0667674235479962
2023-06-23,406,13576,Accouchement,8.0,32.0,0.0,54.0,False,,0.5699996550061313,0.08375490882547819
2023-06-24,407,6890,Assembleur,0.0,34.0,0.0,59.0,False,,0.37486450003665867,0.054880792261974426
2023-06-25,408,10139,Extinction Crétacé-Paléogène,0.0,33.0,0.0,56.0,False,,0.5046285829050716,0.07223637865084803
2023-06-26,409,14125,Dynastie Ming,11.0,31.0,7.0,58.0,False,,0.5083963112703894,0.07086031055377393
2023-06-27,410,15331,Livre de la Genèse,9.0,27.0,7.0,49.0,False,,0.5557154243983956,0.07844574291198911
2023-06-28,411,16538,Guyane,14.0,37.0,11.0,59.0,False,,0.6321099286160216,0.08468197822471689
2023-06-29,412,12238,Loi normale,15.0,35.0,12.0,66.0,False,,0.4530945290909046,0.06501311611605876
2023-06-30,413,9735,Ghetto,17.0,35.0,11.0,69.0,False,,0.3836767107525616,0.06096293865437103
2023-07-01,414,6689,Productivité,9.0,26.0,7.0,63.0,False,,0.3706330072355616,0.06157863471642003
2023-07-02,415,10670,John Keats,9.0,23.0,7.0,57.0,False,,0.5129024840771367,0.08223404869041345
2023-07-03,416,16354,Venise,11.0,23.0,13.0,67.0,False,,0.5975305219104312,0.09010699048373737
2023-07-04,417,12333,Polynôme,19.0,37.0,8.0,63.5,False,,0.44857905151138816,0.07002614012715691
2023-07-05,418,13399,Kareem Abdul-Jabbar,9.0,35.0,8.0,55.0,False,,0.4979724218921224,0.07406619297042943
2023-07-06,419,14631,Central Park,9.0,25.0,13.0,66.0,False,,0.5377154204538147,0.08169200066790967
2023-07-07,420,10702,Ea (divinité),13.0,37.0,8.0,71.0,False,,0.41674408905824406,0.06513839178853172
2023-07-08,421,9403,Premiers Hommes modernes en Europe,7.0,24.0,7.0,54.0,True,,0.534271058192885,0.08174213434407655
2023-07-09,422,10208,BBC,15.0,38.0,0.0,56.0,True,,0.554487185731883,0.07671989429617529
2023-07-10,423,16209,Guillaume le Conquérant,12.0,36.0,9.0,69.0,True,,0.6215701574130243,0.093604935265088
2023-07-11,424,11188,Théorie des représentations,14.0,38.0,8.0,66.0,True,,0.43578456729276327,0.07351443381598928
2023-07-12,425,17265,Los Angeles,0.0,35.0,9.0,62.0,True,,0.6816680957882093,0.11364260520429033
2023-07-13,426,14409,Guépard,12.0,34.0,14.0,81.0,True,,0.571705982367664,0.08397026305113535
2023-07-14,427,9030,Bollywood,9.0,25.0,12.0,81.0,True,,0.3754743283558689,0.06297756664509016
2023-07-15,428,9975,Dragon de Komodo,0.0,21.0,0.0,51.0,True,,0.549608357545435,0.09572383766581165
2023-07-16,429,10172,Henry Fielding,8.0,29.0,0.0,60.0,True,,0.5242768446133509,0.09346440711153994
2023-07-17,430,11952,Sassanides,14.0,39.0,11.0,72.0,True,,0.4597319477943474,0.06683961404092174
2023-07-18,431,12274,Risorgimento,8.0,31.0,11.0,78.0,True,,0.47633527111462654,0.0785035774739726
2023-07-19,432,12447,Université de Kyoto,6.0,44.0,17.0,70.0,True,,0.49955089650155704,0.08322307639240369
2023-07-20,433,12246,Roms,11.0,34.0,0.0,81.0,True,,0.48756273068724826,0.07356574346055053
2023-07-21,434,13616,Cour internationale de justice,12.0,34.0,15.0,69.0,True,,0.5600819163208937,0.09607696517650521
2023-07-22,435,8426,Acide aminé,0.0,18.0,0.0,51.0,True,,0.4782188836409868,0.07074614097605597
2023-07-23,436,11648,Glucose,13.0,23.0,11.0,73.0,True,,0.6046657290931691,0.08926725234527372
2023-07-24,437,14699,Opéra de Sydney,9.0,36.0,12.0,66.0,True,,0.564089234602075,0.08149863218453077
2023-07-25,438,10352,Coelacanthiformes,15.0,37.0,8.0,61.0,True,,0.4024321281275417,0.06751345746305787
2023-07-26,439,14751,Guerre du Péloponnèse,11.0,28.0,8.0,57.0,True,,0.5851618081154814,0.08950815334817189
2023-07-27,440,13177,Mauna Loa,12.0,32.0,0.0,82.0,True,,0.5131864786129321,0.0790271991342366
2023-07-28,441,15894,Berlin,0.0,23.0,14.0,83.0,True,,0.6674121623202318,0.10323000051036743
2023-07-29,442,8115,Goutte (maladie),11.0,28.0,8.0,69.0,True,,0.474025593941748,0.07131919713939615
2023-07-30,443,12493,Naufrage du Titanic,8.0,31.0,10.0,80.0,True,,0.6459889715752698,0.08807816355535661
2023-07-31,444,12955,Analyse vectorielle,9.0,25.0,13.0,76.0,True,,0.4964327204681746,0.06709010128158305
2023-08-01,445,15614,Amour (fleuve),10.0,37.0,10.0,84.0,True,,0.6328214192834651,0.09803565156610998
2023-08-02,446,10850,Bahaïsme,12.0,45.0,8.0,61.0,True,,0.4572958977600667,0.07155920617075402
2023-08-03,447,12067,Scoutisme,14.0,31.0,9.0,74.0,True,,0.5084691720582056,0.07012998177405892
2023-08-04,448,12517,Imagerie par résonance magnétique,11.0,39.0,12.0,98.0,True,,0.5550902900891042,0.1033863981537579
2023-08-05,449,9285,Nitrate d'ammonium,0.0,22.0,11.0,100.0,True,,0.5675086677526022,0.07612526757716184
2023-08-06,450,12959,Îles Canaries,7.0,23.0,0.0,72.0,True,,0.7294900673470983,0.09798508768483838
2023-08-07,451,14594,Gibraltar,0.0,29.0,12.0,77.0,True,,0.5922492826060283,0.08457703178552645
2023-08-08,452,13838,Social-démocratie,8.0,37.0,10.0,71.0,True,,0.5807637331019876,0.07518936194711778
2023-08-09,453,11370,Brasage,8.0,41.0,9.0,76.0,True,,0.48222362595636065,0.07691677400069395
2023-08-10,454,14053,Kazan,8.0,29.0,13.0,86.0,True,,0.5906266629518684,0.08634588505988894
2023-08-11,455,10968,Rio Paraná,10.0,36.0,0.0,63.0,True,,0.49291692062683967,0.0686219100336246
2023-08-12,456,11008,Physique nucléaire,0.0,26.0,11.0,78.0,True,,0.6788703399498368,0.10388267910786275
2023-08-13,457,9804,Enregistrement sonore,9.0,32.0,9.0,73.0,True,,0.5482488202669261,0.0751757474860318
2023-08-14,458,13172,Mandarin (langue),10.0,22.0,7.0,57.0,True,,0.536629946177736,0.07438817673511232
2023-08-15,459,8630,Huángdì,12.0,25.0,6.0,78.0,True,,0.3539783670534308,0.05702408091286205
2023-08-16,460,14061,Orang-outan,9.0,34.0,7.0,88.0,True,,0.5905753574949811,0.08991965957321654
2023-08-17,461,12373,Curium,11.0,41.0,7.0,74.0,True,,0.5223327689630306,0.08707533294479193
2023-08-18,462,15080,Histoire de l'Afrique du Sud,11.0,30.0,10.0,69.0,True,,0.6556904800454784,0.10335002653491623
2023-08-19,463,9053,Ménopause,8.0,38.0,9.0,73.0,True,,0.5373048371753206,0.08328143662687104
2023-08-20,464,13294,Indochine française,0.0,33.0,8.0,60.0,True,,0.7291865802972343,0.0991122229251166
2023-08-21,465,14895,Tomate,9.0,30.0,7.0,67.0,True,,0.5930299174800123,0.09083967465741151
2023-08-22,466,13480,Groupe sanguin,10.0,30.0,16.0,90.0,True,,0.5489849673180347,0.07143270415812351
2023-08-23,467,13319,Hypothèse de la nébuleuse,15.0,39.0,7.0,81.0,True,,0.5585028463547668,0.08377170939467812
2023-08-24,468,18165,Équateur (pays),8.0,33.0,14.0,89.0,True,,0.73426170919639,0.11731183588644392
2023-08-25,469,16059,Attentats du 11 septembre 2001,7.0,25.0,12.0,69.0,True,,0.6853820369151431,0.12255024146599919
2023-08-26,470,10363,Cinéma russe et soviétique,10.0,30.0,8.0,57.0,True,,0.6154251789979951,0.09416266454305144
2023-08-27,471,14069,Haïti,0.0,29.0,12.0,66.0,True,,0.7570127448809009,0.12128648785772987
2023-08-28,472,18369,Sénégal,9.0,28.0,11.0,80.0,True,,0.7307893277889613,0.0928535915986472
2023-08-29,473,14979,Johannes Vermeer,11.0,28.0,7.0,61.0,True,,0.6021480717410539,0.09806861326636383
2023-08-30,474,14434,Attila,11.0,33.0,13.0,83.0,True,,0.5994732405915074,0.09262857046885724
2023-08-31,475,13984,Haruki Murakami,8.0,37.0,15.0,69.0,True,,0.5765033875962903,0.0807246634651669
2023-09-01,476,15164,Bogota,7.0,35.0,13.0,85.0,True,,0.6801450698059932,0.10394884949731624
2023-09-02,477,7967,Mystères d'Éleusis,0.0,25.0,0.0,54.0,True,,0.47330173165523876,0.07740396381651653
2023-09-03,478,14439,Chicago,0.0,23.0,9.0,57.0,True,,0.7800594688209153,0.1266821908273685
2023-09-04,479,12291,Fichier informatique,11.0,32.0,8.0,59.0,True,,0.49673528332440753,0.08272853045436228
2023-09-05,480,15507,Seconde guerre italo-éthiopienne,12.0,33.0,0.0,73.0,False,,0.5880321973993761,0.09731742794339075
2023-09-06,481,13806,Acide acétique,9.0,39.0,8.0,71.0,False,,0.5418566762734035,0.08137318694719949
2023-09-07,482,16787,Orque,10.0,33.0,13.0,65.0,False,,0.6414814642231774,0.1047021110709524
2023-09-08,483,11400,Teotihuacan,10.0,33.0,11.0,65.0,False,,0.48229196384723,0.06304153040994827
2023-09-09,484,9430,Conventions de Genève,0.0,22.0,18.0,67.0,False,,0.5266022083552794,0.0792949269625891
2023-09-10,485,8791,Déterminant (mathématiques),8.0,31.0,7.0,63.0,False,,0.4610319224227799,0.06019368876426824
